bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,0.0,66.0,1200.0,3,0.055
2.0,1.0,74.0,1415.0,3,0.052296819787985865
2.0,1.0,50.0,1200.0,2,0.041666666666666664
2.0,1.0,50.0,1141.0,2,0.04382120946538125
2.0,2.0,37.0,1200.0,2,0.030833333333333334
3.0,2.0,77.0,1600.0,3,0.048125
1.0,1.0,14.0,500.0,1,0.028
2.0,2.0,31.5,1100.0,2,0.028636363636363637
2.0,2.0,24.55,982.0,2,0.025
2.0,2.0,14.0,500.0,1,0.028
2.0,2.0,22.5,900.0,2,0.025
2.0,1.0,26.0,908.0,2,0.028634361233480177
2.0,1.0,35.0,937.0,2,0.03735325506937033
2.0,3.0,37.0,960.0,2,0.03854166666666667
1.0,1.0,14.0,500.0,1,0.028
2.0,1.0,29.7,1000.0,2,0.0297
2.0,1.0,25.99,850.0,2,0.030576470588235292
2.0,1.0,25.26,902.0,2,0.028004434589800446
3.0,2.0,54.0,1470.0,3,0.036734693877551024
2.0,1.0,25.5,810.0,2,0.03148148148148148
2.0,1.0,27.0,890.0,2,0.030337078651685393
2.0,1.0,36.0,1200.0,2,0.03
3.0,1.0,42.0,1319.0,3,0.03184230477634572
2.0,3.0,25.0,1000.0,2,0.025
2.0,2.0,25.0,902.0,2,0.02771618625277162
2.0,1.0,25.99,930.0,2,0.027946236559139782
2.0,2.0,26.85,1074.0,2,0.025
1.0,1.0,14.0,500.0,1,0.028
2.0,2.0,38.0,1010.0,2,0.03762376237623762
2.0,2.0,24.8,992.0,2,0.025
1.0,1.0,36.0,1200.0,2,0.03
1.0,1.0,16.5,600.0,1,0.0275
2.0,1.0,40.0,925.0,2,0.043243243243243246
1.0,1.0,18.0,530.0,1,0.033962264150943396
3.0,2.0,68.0,1800.0,3,0.03777777777777778
1.0,1.0,36.0,1200.0,2,0.03
2.0,2.0,38.3,1035.0,2,0.03700483091787439
2.0,1.0,34.0,888.0,2,0.038288288288288286
2.0,1.0,36.1,1200.0,2,0.030083333333333333
1.0,0.0,19.4,700.0,2,0.027714285714285712
1.0,1.0,36.0,1200.0,2,0.03
2.0,2.0,28.0,766.0,2,0.03655352480417755
3.0,2.0,45.0,1150.0,3,0.0391304347826087
1.0,1.0,36.0,1200.0,2,0.03
1.0,1.0,36.0,1200.0,2,0.03
1.0,1.0,11.5,400.0,1,0.02875
1.0,1.0,15.0,456.0,1,0.03289473684210526
1.0,1.0,36.0,1200.0,2,0.03
1.0,1.0,36.0,1200.0,2,0.03
4.0,0.0,95.0,2400.0,3,0.03958333333333333
2.0,1.0,36.1,1200.0,2,0.030083333333333333
2.0,1.0,36.1,1200.0,2,0.030083333333333333
1.0,1.0,12.5,420.0,1,0.02976190476190476
2.0,2.0,52.0,1140.0,2,0.0456140350877193
4.0,2.0,86.0,1850.0,4,0.046486486486486484
2.0,2.0,39.0,1070.0,2,0.03644859813084112
3.0,1.0,121.0,1500.0,3,0.08066666666666666
2.0,2.0,37.0,1070.0,2,0.03457943925233645
2.0,1.0,40.0,950.0,2,0.042105263157894736
2.0,2.0,45.0,1280.0,3,0.03515625
2.0,0.0,25.0,710.0,2,0.035211267605633804
2.0,0.0,32.0,950.0,2,0.03368421052631579
4.0,2.0,55.0,1800.0,4,0.030555555555555555
3.0,1.0,87.54,1843.0,3,0.047498643516006515
2.0,1.0,30.13,1076.0,2,0.028001858736059478
2.0,0.0,30.0,950.0,2,0.031578947368421054
2.0,0.0,100.0,1348.0,2,0.07418397626112759
2.0,1.0,50.0,1070.0,2,0.04672897196261682
3.0,2.0,75.0,1670.0,3,0.04491017964071856
2.0,2.0,50.0,1105.0,2,0.04524886877828054
1.0,0.0,22.0,540.0,1,0.040740740740740744
2.0,2.0,48.0,1075.0,2,0.044651162790697675
3.0,1.0,100.0,1567.0,3,0.06381620931716656
3.0,3.0,40.0,1250.0,3,0.032
1.0,0.0,32.39,720.0,1,0.04498611111111111
1.0,0.0,28.0,610.0,1,0.04590163934426229
3.0,2.0,100.0,1750.0,3,0.05714285714285714
4.0,3.0,200.0,3198.0,4,0.06253908692933083
4.0,2.0,160.0,2422.0,4,0.06606110652353427
3.0,3.0,100.0,1750.0,3,0.05714285714285714
4.0,1.0,205.0,3200.0,4,0.0640625
3.0,2.0,95.0,1728.0,3,0.05497685185185185
3.0,1.5843757375501535,140.0,2062.0,4,0.06789524733268672
3.0,2.0,92.0,1732.46,3,0.05310367916142364
3.0,1.5843757375501535,150.0,2062.0,4,0.07274490785645005
2.0,2.0,70.0,1224.0,2,0.05718954248366013
3.0,2.0,105.0,1777.26,3,0.05907970696465346
3.0,3.0,82.0,1650.0,3,0.0496969696969697
3.0,1.5843757375501535,140.0,2062.0,4,0.06789524733268672
3.0,3.0,82.0,1650.0,3,0.0496969696969697
2.0,2.0,67.0,1224.0,2,0.05473856209150327
3.0,2.0,95.0,1723.0,3,0.05513639001741149
3.0,2.0,89.0,1777.26,3,0.050077084950991974
3.0,2.0,92.0,1777.26,3,0.051765076578553504
2.0,2.0,55.0,1400.0,3,0.039285714285714285
2.0,2.0,65.0,1350.0,3,0.04814814814814815
3.0,2.0,140.0,2060.0,3,0.06796116504854369
2.0,1.0,40.0,920.0,2,0.043478260869565216
2.0,1.5843757375501535,95.0,1740.0,3,0.05459770114942529
2.0,2.0,55.0,1190.0,2,0.046218487394957986
1.0,1.0,28.0,600.0,1,0.04666666666666667
3.0,2.0,108.0,2072.0,3,0.052123552123552123
2.0,2.0,55.0,1100.0,2,0.05
2.0,3.0,50.0,900.0,2,0.05555555555555555
2.0,2.0,60.0,1240.0,2,0.04838709677419355
2.0,1.0,44.5,900.0,2,0.049444444444444444
2.0,2.0,53.0,1000.0,2,0.053
2.0,1.5843757375501535,53.0,1100.0,2,0.04818181818181818
3.0,1.0,100.0,2050.0,4,0.04878048780487805
2.0,1.0,60.0,703.0,2,0.08534850640113797
5.0,2.0,2912.0,8321.0,4,0.3499579377478668
3.0,3.0,84.0,1644.0,3,0.051094890510948905
3.0,3.0,84.0,1640.0,3,0.05121951219512195
3.0,1.5843757375501535,95.0,1645.0,3,0.057750759878419454
2.0,3.0,65.0,1220.0,2,0.05327868852459016
4.0,3.0,280.0,2197.0,3,0.12744651797906237
2.0,2.0,42.0,936.0,2,0.04487179487179487
2.0,2.0,43.0,936.0,2,0.045940170940170943
2.0,2.0,55.0,1100.0,2,0.05
1.0,1.0,60.0,834.0,1,0.07194244604316546
1.0,1.0,62.0,834.0,1,0.07434052757793765
2.0,2.0,55.0,1127.0,2,0.048802129547471165
2.0,2.0,55.0,1125.0,2,0.04888888888888889
1.0,1.0,11.0,450.0,1,0.024444444444444446
4.0,0.0,52.8,1600.0,4,0.033
1.0,1.0,11.0,400.0,1,0.0275
1.0,1.0,12.0,400.0,1,0.03
1.0,1.0,14.0,400.0,1,0.035
1.0,1.0,17.0,500.0,1,0.034
4.0,2.0,95.0,2168.0,4,0.04381918819188192
1.0,1.0,10.25,395.0,1,0.025949367088607594
1.0,1.0,17.0,420.0,1,0.04047619047619048
1.0,1.0,12.0,418.0,1,0.028708133971291867
2.0,2.0,42.0,1200.0,2,0.035
1.0,1.0,10.0,400.0,1,0.025
1.0,1.0,25.0,850.0,2,0.029411764705882353
3.0,3.0,120.0,2400.0,3,0.05
1.0,1.0,12.5,450.0,1,0.027777777777777776
1.0,0.0,19.55,782.0,1,0.025
1.0,1.0,11.5,400.0,1,0.02875
1.0,1.0,13.0,460.0,1,0.02826086956521739
2.0,1.0,11.5,418.0,1,0.02751196172248804
2.0,1.0,42.0,1000.0,2,0.042
1.0,1.0,11.5,550.0,1,0.02090909090909091
1.0,1.0,10.0,410.0,1,0.024390243902439025
3.0,1.0,65.0,1700.0,3,0.03823529411764706
1.0,1.0,10.25,400.0,1,0.025625
1.0,1.0,15.0,520.0,1,0.028846153846153848
1.0,0.0,65.0,1200.0,2,0.05416666666666667
8.0,1.0,150.0,4000.0,7,0.0375
1.0,0.0,14.0,400.0,1,0.035
2.0,1.0,60.0,1250.0,2,0.048
2.0,0.0,23.0,600.0,1,0.03833333333333333
2.0,1.0,60.0,1000.0,2,0.06
2.0,1.0,60.0,975.0,2,0.06153846153846154
3.0,3.0,120.0,2300.0,3,0.05217391304347826
1.0,1.0,49.0,833.0,1,0.058823529411764705
3.0,2.0,108.0,2045.0,3,0.05281173594132029
2.0,1.0,50.0,1236.0,2,0.040453074433656956
2.0,1.0,48.0,1190.0,2,0.040336134453781515
2.0,1.0,79.0,1300.0,2,0.06076923076923077
2.0,1.0,45.0,1080.0,2,0.041666666666666664
2.0,1.0,58.27,1313.0,2,0.04437928408225438
2.0,3.0,73.0,1460.0,3,0.05
2.0,2.0,70.0,1405.0,3,0.0498220640569395
2.0,1.0,49.27,1060.0,2,0.0464811320754717
2.0,2.0,60.0,1020.0,2,0.058823529411764705
2.0,1.0,49.0,1020.0,2,0.04803921568627451
3.0,2.0,77.27,1765.0,3,0.043779036827195465
2.0,2.0,50.0,1075.0,2,0.046511627906976744
2.0,3.0,40.0,1050.0,2,0.0380952380952381
3.0,2.0,230.0,2700.0,4,0.08518518518518518
2.0,2.0,88.0,1600.0,3,0.055
2.0,3.0,72.0,1369.0,3,0.052593133674214754
2.0,0.0,110.0,1050.0,2,0.10476190476190476
2.0,0.0,203.0,1500.0,2,0.13533333333333333
3.0,2.0,150.0,1800.0,3,0.08333333333333333
2.0,1.0,55.0,1060.0,2,0.05188679245283019
2.0,3.0,45.0,999.0,2,0.04504504504504504
4.0,1.0,225.0,2400.0,5,0.09375
2.0,1.0,65.0,1194.0,2,0.05443886097152429
2.0,2.0,67.0,1200.0,2,0.05583333333333333
2.0,1.0,228.0,2400.0,2,0.095
2.0,1.0,65.0,1194.0,2,0.05443886097152429
2.0,2.0,45.0,975.0,2,0.046153846153846156
2.0,2.0,33.0,865.0,2,0.03815028901734104
1.0,0.0,40.0,375.0,1,0.10666666666666667
3.0,2.0,200.0,1717.0,3,0.11648223645894001
2.0,1.0,52.0,950.0,2,0.05473684210526316
3.0,1.5843757375501535,170.0,1850.0,3,0.0918918918918919
2.0,2.0,80.0,1200.0,2,0.06666666666666667
2.0,2.0,70.0,1274.0,2,0.054945054945054944
2.0,1.0,48.0,1070.0,2,0.044859813084112146
2.0,2.0,80.0,1280.0,2,0.0625
2.0,2.0,70.0,1100.0,2,0.06363636363636363
2.0,2.0,58.0,1000.0,2,0.058
5.0,3.0,416.0,2990.0,5,0.1391304347826087
2.0,2.0,55.0,1265.0,2,0.043478260869565216
3.0,3.0,220.0,2200.0,3,0.1
4.0,1.0,325.0,2780.0,3,0.11690647482014388
2.0,0.0,360.0,2400.0,3,0.15
2.0,2.0,56.0,965.0,2,0.058031088082901555
2.0,1.0,75.0,1147.0,2,0.06538796861377506
3.0,3.0,172.0,1750.0,3,0.09828571428571428
2.0,3.0,90.0,1400.0,2,0.06428571428571428
2.0,2.0,70.0,1200.0,2,0.058333333333333334
2.0,2.0,47.0,1100.0,2,0.042727272727272725
2.0,2.0,46.0,930.0,2,0.04946236559139785
3.0,2.0,345.0,2500.0,3,0.138
2.0,2.0,55.0,1455.0,3,0.037800687285223365
2.0,0.0,90.0,1350.0,2,0.06666666666666667
2.0,2.0,63.0,1150.0,2,0.05478260869565217
6.0,3.0,165.0,3300.0,6,0.05
2.0,2.0,81.0,1450.0,3,0.05586206896551724
2.0,3.0,75.0,1776.0,3,0.04222972972972973
3.0,2.0,79.0,1458.0,3,0.0541838134430727
2.0,1.0,51.5,935.0,2,0.05508021390374331
2.0,1.0,46.5,1020.0,2,0.045588235294117645
3.0,2.0,112.0,1600.0,3,0.07
2.0,1.0,75.0,1300.0,3,0.057692307692307696
2.0,2.0,78.0,1540.0,3,0.05064935064935065
1.0,1.0,20.0,450.0,1,0.044444444444444446
2.0,2.0,56.81,1196.0,2,0.0475
2.0,2.0,99.0,1470.0,3,0.0673469387755102
2.0,2.0,52.0,1100.0,2,0.04727272727272727
2.0,1.0,29.0,700.0,2,0.041428571428571426
2.0,2.0,66.0,1611.0,3,0.040968342644320296
3.0,3.0,75.0,1675.0,3,0.04477611940298507
2.0,1.0,46.0,1141.0,2,0.040315512708150744
2.0,2.0,57.0,1500.0,2,0.038
2.0,3.0,45.0,1050.0,2,0.04285714285714286
2.0,1.0,45.9,1141.0,2,0.04022787028921998
3.0,3.0,53.0,1230.0,3,0.043089430894308944
2.0,1.0,40.0,1105.0,2,0.03619909502262444
2.0,3.0,65.0,1410.0,3,0.04609929078014184
2.0,1.0,55.99,1450.0,2,0.03861379310344828
2.0,2.0,38.0,1100.0,2,0.034545454545454546
2.0,1.0,33.84,1061.0,2,0.031894439208294066
2.0,1.0,38.95,1061.0,2,0.03671065032987748
2.0,1.0,34.0,1061.0,2,0.03204524033930255
2.0,2.0,58.0,1245.0,2,0.046586345381526104
2.0,2.0,94.55,1494.0,3,0.06328647925033468
2.0,1.0,81.0,1274.0,2,0.06357927786499215
3.0,2.0,115.0,1842.0,3,0.06243213897937025
2.0,2.0,94.55,1494.0,3,0.06328647925033468
2.0,1.0,81.0,1274.0,2,0.06357927786499215
2.0,2.0,94.55,1494.0,3,0.06328647925033468
3.0,2.0,115.0,1842.0,3,0.06243213897937025
3.0,2.0,115.0,1842.0,3,0.06243213897937025
3.0,2.0,115.0,1842.0,3,0.06243213897937025
4.0,2.0,150.0,2360.0,4,0.0635593220338983
1.0,1.0,21.0,560.0,1,0.0375
2.0,0.0,40.0,1050.0,2,0.0380952380952381
2.0,3.0,50.0,1200.0,2,0.041666666666666664
2.0,2.0,57.0,985.0,2,0.05786802030456853
2.0,1.0,83.87,1407.0,2,0.0596090973702914
4.0,3.0,135.0,2400.0,4,0.05625
4.0,1.5843757375501535,300.0,3600.0,4,0.08333333333333333
4.0,1.0,350.0,4400.0,5,0.07954545454545454
2.0,2.0,72.0,1220.0,2,0.05901639344262295
2.0,1.0,80.9,1210.0,2,0.0668595041322314
2.0,1.0,72.0,1210.0,2,0.05950413223140496
2.0,1.0,78.5,1205.0,2,0.06514522821576764
1.0,0.0,41.9,790.5,1,0.0530044275774826
2.0,1.0,68.38,1020.07,2,0.06703461527150097
2.0,1.0,81.0,1205.47,2,0.06719370867794304
2.0,1.0,65.0,1007.0,2,0.06454816285998013
2.0,1.0,74.0,1210.0,2,0.06115702479338843
2.0,1.0,83.0,1210.0,2,0.06859504132231405
1.0,1.0,45.0,675.0,1,0.06666666666666667
1.0,1.0,43.0,656.0,1,0.06554878048780488
2.0,1.0,64.0,1012.0,2,0.06324110671936758
2.0,1.0,62.0,1007.0,2,0.06156901688182721
2.0,1.0,67.0,1007.0,2,0.06653426017874876
2.0,1.0,66.0,1007.0,2,0.06554121151936444
1.0,1.0,34.18,645.0,1,0.0529922480620155
1.0,0.0,42.295,790.5,1,0.053504111321948135
2.0,1.0,65.0,1012.0,2,0.06422924901185771
1.0,1.0,38.77,656.0,1,0.059100609756097565
1.0,1.0,39.0,645.0,1,0.06046511627906977
1.0,1.0,41.0,645.0,1,0.06356589147286822
2.0,1.0,82.0,1210.0,2,0.06776859504132231
1.0,1.0,34.77,656.0,1,0.05300304878048781
2.0,1.0,73.87,1205.0,2,0.06130290456431536
2.0,1.0,70.0,1012.0,2,0.0691699604743083
2.0,1.0,68.0,1007.0,2,0.06752730883813307
2.0,1.0,79.0,1205.0,2,0.06556016597510374
2.0,1.0,68.0,1012.0,2,0.06719367588932806
2.0,1.0,33.0,1051.0,2,0.03139866793529972
2.0,1.0,40.0,825.0,1,0.048484848484848485
2.0,3.0,122.0,1525.0,3,0.08
2.0,2.0,89.99,1500.0,3,0.05999333333333333
2.0,2.0,97.78,1630.0,3,0.05998773006134969
3.0,2.0,170.0,2008.0,3,0.0846613545816733
2.0,2.0,125.0,1560.0,3,0.08012820512820513
2.0,2.0,91.48,1525.0,3,0.05998688524590164
2.0,2.0,120.0,1500.0,3,0.08
2.0,2.0,37.64,1077.0,2,0.034948932219127204
2.0,1.0,88.64,1470.0,3,0.060299319727891154
2.0,2.0,75.0,1300.0,3,0.057692307692307696
3.0,2.0,115.0,1800.0,3,0.06388888888888888
2.0,1.0,63.0,1125.0,2,0.056
2.0,2.0,80.0,1310.0,2,0.061068702290076333
4.0,1.0,135.0,2600.0,3,0.051923076923076926
2.0,1.0,170.0,1900.0,3,0.08947368421052632
2.0,3.0,75.0,1260.0,2,0.05952380952380952
2.0,2.0,46.79,1170.0,2,0.03999145299145299
2.0,0.0,83.0,1350.0,3,0.061481481481481484
2.0,1.0,78.0,1330.0,2,0.058646616541353384
2.0,1.0,78.0,1400.0,3,0.055714285714285716
3.0,2.0,125.0,1700.0,3,0.07352941176470588
2.0,2.0,40.79,1020.0,2,0.03999019607843137
2.0,1.0,63.98,1600.0,2,0.039987499999999995
2.0,1.0,36.44,1041.0,2,0.03500480307396734
1.0,1.0,200.0,2400.0,1,0.08333333333333333
2.0,2.0,86.0,1390.0,2,0.0618705035971223
2.0,3.0,70.0,1460.0,2,0.04794520547945205
2.0,1.0,60.0,1200.0,2,0.05
2.0,2.0,80.0,1290.0,2,0.06201550387596899
2.0,3.0,65.0,1186.0,2,0.05480607082630692
3.0,2.0,101.0,1650.0,3,0.06121212121212121
2.0,1.0,75.0,1181.0,2,0.06350550381033022
2.0,2.0,90.0,1105.0,2,0.08144796380090498
1.0,1.0,60.0,720.0,1,0.08333333333333333
2.0,3.0,45.0,1040.0,2,0.04326923076923077
2.0,2.0,77.0,1330.0,2,0.05789473684210526
2.0,3.0,49.0,1200.0,2,0.04083333333333333
2.0,2.0,67.0,1185.0,2,0.056540084388185655
2.0,1.0,50.0,1000.0,2,0.05
3.0,2.0,90.75,1650.0,3,0.055
3.0,2.0,101.0,1650.0,3,0.06121212121212121
2.0,2.0,80.43,1310.0,2,0.0613969465648855
2.0,2.0,87.8,1430.0,2,0.0613986013986014
2.0,1.0,42.83,1020.0,2,0.04199019607843137
3.0,3.0,80.0,1540.0,3,0.05194805194805195
2.0,1.0,35.84,1195.0,2,0.02999163179916318
3.0,2.0,115.0,1683.0,3,0.06833036244800951
3.0,2.0,125.0,1800.0,3,0.06944444444444445
2.0,1.0,41.13,1175.0,2,0.03500425531914894
2.0,2.0,89.0,1750.0,3,0.05085714285714286
2.0,2.0,50.75,1450.0,2,0.035
3.0,3.0,108.0,1770.0,3,0.061016949152542375
3.0,2.0,125.0,1800.0,3,0.06944444444444445
3.0,2.0,74.52,1200.0,3,0.062099999999999995
2.0,1.0,63.0,1100.0,2,0.057272727272727274
2.0,2.0,40.79,1020.0,2,0.03999019607843137
2.0,3.0,75.0,1260.0,2,0.05952380952380952
3.0,2.0,85.0,1426.0,3,0.05960729312762973
2.0,2.0,150.0,1700.0,2,0.08823529411764706
2.0,1.0,120.0,1500.0,3,0.08
3.0,2.0,510.0,2400.0,5,0.2125
2.0,2.0,59.52,1240.0,3,0.048
2.0,2.0,110.0,1250.0,2,0.088
2.0,1.0,95.0,1260.0,3,0.07539682539682539
2.0,2.0,300.0,2400.0,3,0.125
2.0,1.0,100.0,1400.0,2,0.07142857142857142
3.0,2.0,425.0,2800.0,5,0.15178571428571427
3.0,2.0,450.0,3000.0,3,0.15
2.0,1.0,198.0,1200.0,3,0.165
2.0,1.0,125.0,1245.0,2,0.10040160642570281
2.0,1.0,58.7,1305.0,3,0.0449808429118774
2.0,3.0,58.4,1145.0,2,0.05100436681222707
3.0,2.0,118.0,1650.0,3,0.07151515151515152
2.0,2.0,68.0,1350.0,3,0.05037037037037037
2.0,1.0,59.0,1305.0,3,0.045210727969348656
2.0,1.0,60.0,1305.0,3,0.04597701149425287
2.0,0.0,42.0,1200.0,2,0.035
2.0,1.0,59.0,1305.0,3,0.045210727969348656
3.0,1.0,75.48,1480.0,3,0.051000000000000004
2.0,1.0,59.0,1305.0,3,0.045210727969348656
2.0,0.0,111.0,1304.0,2,0.08512269938650306
6.0,2.0,150.0,3000.0,6,0.05
2.0,1.0,50.0,1085.0,2,0.04608294930875576
2.0,2.0,100.0,1500.0,3,0.06666666666666667
3.0,1.0,147.0,2100.0,4,0.07
2.0,2.0,95.0,1420.0,3,0.06690140845070422
2.0,1.0,58.5,1300.0,3,0.045
2.0,2.0,49.0,1305.0,3,0.037547892720306515
2.0,2.0,35.77,1035.0,2,0.03456038647342995
2.0,1.0,61.0,1355.0,3,0.045018450184501846
3.0,3.0,47.57,1510.0,3,0.03150331125827815
3.0,2.0,51.98,1650.0,3,0.031503030303030304
3.0,2.0,51.35,1630.0,3,0.03150306748466258
3.0,3.0,47.57,1510.0,3,0.03150331125827815
2.0,2.0,49.0,1315.0,3,0.037262357414448666
3.0,2.0,48.51,1540.0,3,0.0315
2.0,1.0,41.5,920.0,2,0.045108695652173916
2.0,0.0,59.935,1177.5,2,0.050900212314225056
4.0,3.0,190.0,4800.0,4,0.03958333333333333
2.0,1.0,59.0,1160.0,2,0.05086206896551724
2.0,1.0,59.47,1180.0,2,0.05039830508474576
2.0,1.0,71.73,1423.0,3,0.05040758959943781
3.0,1.0,69.46,1392.0,3,0.04989942528735632
2.0,0.0,70.385,1410.5,3,0.04990074441687345
3.0,2.0,200.0,4800.0,4,0.041666666666666664
2.0,3.0,53.0,1184.0,2,0.044763513513513514
2.0,2.0,55.0,1145.0,2,0.048034934497816595
2.0,0.0,60.0,1250.0,2,0.048
2.0,2.0,73.0,1365.0,2,0.05347985347985348
6.0,2.0,140.0,1903.0,5,0.07356805044666316
2.0,2.0,80.0,1222.0,2,0.06546644844517185
2.0,2.0,38.0,870.0,2,0.04367816091954023
2.0,3.0,60.0,1200.0,2,0.05
2.0,2.0,73.0,1340.0,2,0.05447761194029851
2.0,2.0,52.0,1008.0,2,0.051587301587301584
2.0,2.0,57.0,1105.0,2,0.051583710407239816
2.0,2.0,70.0,1200.0,2,0.058333333333333334
2.0,1.0,64.8,1050.0,2,0.061714285714285715
4.0,0.0,140.0,2500.0,3,0.056
2.0,1.0,185.0,1350.0,2,0.13703703703703704
2.0,1.0,55.0,1080.0,2,0.05092592592592592
5.0,1.5843757375501535,325.0,2350.0,5,0.13829787234042554
2.0,2.0,40.0,1005.0,2,0.03980099502487562
3.0,3.0,110.0,1665.0,3,0.06606606606606606
4.0,2.0,195.0,2370.0,3,0.08227848101265822
2.0,1.0,66.0,1100.0,2,0.06
2.0,1.0,70.0,1113.0,2,0.06289308176100629
2.0,2.0,73.2,1200.0,2,0.061000000000000006
2.0,1.0,87.0,1070.0,2,0.08130841121495327
3.0,2.0,124.0,1776.0,3,0.06981981981981981
3.0,2.0,150.0,1776.0,3,0.08445945945945946
1.0,1.0,18.5,500.0,1,0.037
2.0,1.0,65.0,1050.0,2,0.06190476190476191
2.0,1.0,66.0,1170.0,3,0.05641025641025641
1.0,1.0,33.32,595.0,1,0.056
3.0,2.0,95.0,1445.0,3,0.0657439446366782
2.0,1.0,120.0,1640.0,3,0.07317073170731707
2.0,1.0,90.0,1460.0,3,0.06164383561643835
2.0,1.0,66.02,1179.0,2,0.05599660729431721
2.0,0.0,58.935,1122.5,2,0.05250334075723831
2.0,1.0,45.0,793.0,2,0.05674653215636822
2.0,2.0,78.0,1400.0,2,0.055714285714285716
2.0,0.0,50.0,1215.0,2,0.0411522633744856
3.0,2.0,100.0,1654.0,3,0.060459492140266025
2.0,0.0,55.0,1181.0,2,0.04657070279424217
2.0,2.0,75.0,1200.0,2,0.0625
1.0,1.0,31.83,595.0,1,0.05349579831932773
2.0,1.0,51.0,1105.0,2,0.046153846153846156
2.0,2.0,65.26,1255.0,2,0.052000000000000005
3.0,2.0,82.0,1550.0,3,0.05290322580645161
3.0,1.5843757375501535,122.0,1650.0,3,0.07393939393939394
2.0,1.0,55.0,912.0,2,0.06030701754385965
2.0,1.0,73.0,1218.0,2,0.05993431855500821
2.0,1.0,65.12,1115.0,2,0.05840358744394619
3.0,2.0,100.0,1893.0,3,0.05282620179609086
3.0,2.0,95.0,1600.0,3,0.059375
2.0,2.0,65.0,1275.0,2,0.050980392156862744
2.0,1.0,39.0,892.0,2,0.043721973094170405
2.0,2.0,70.0,1260.0,2,0.05555555555555555
2.0,0.0,40.0,1157.0,2,0.03457216940363008
2.0,2.0,65.0,1150.0,2,0.05652173913043478
2.0,0.0,39.0,1100.0,2,0.035454545454545454
3.0,1.5843757375501535,110.0,1725.0,3,0.06376811594202898
2.0,0.0,38.0,950.0,2,0.04
2.0,1.0,80.0,1220.0,2,0.06557377049180328
2.0,2.0,78.0,1130.0,2,0.06902654867256637
3.0,1.0,83.22,1486.0,3,0.056002691790040374
2.0,0.0,48.0,1015.0,2,0.04729064039408867
2.0,1.0,61.0,1115.0,2,0.054708520179372194
2.0,1.0,48.0,1136.0,2,0.04225352112676056
4.0,3.0,260.0,2700.0,4,0.0962962962962963
2.0,2.0,69.0,1200.0,3,0.0575
2.0,1.0,76.0,1465.0,3,0.05187713310580205
2.0,0.0,67.73,1302.5,2,0.052000000000000005
2.0,2.0,65.0,1200.0,2,0.05416666666666667
2.0,1.0,65.0,1240.0,2,0.05241935483870968
3.0,1.0,125.0,1476.0,3,0.08468834688346884
3.0,0.0,84.29,1532.5,3,0.055001631321370315
2.0,1.0,69.0,1268.0,2,0.05441640378548896
2.0,2.0,87.0,1450.0,3,0.06
5.0,1.5843757375501535,195.0,2932.0,4,0.0665075034106412
2.0,3.0,58.0,960.0,2,0.06041666666666667
3.0,1.5843757375501535,130.0,1750.0,3,0.07428571428571429
2.0,1.0,73.0,1275.0,2,0.05725490196078432
2.0,1.0,71.0,1240.0,2,0.05725806451612903
2.0,1.0,68.0,1215.0,2,0.05596707818930041
2.0,1.0,68.0,1215.0,2,0.05596707818930041
3.0,1.0,115.0,1894.0,3,0.06071805702217529
3.0,2.0,89.0,1693.0,3,0.052569403425871235
2.0,2.0,60.16,1280.0,2,0.047
1.0,2.0,35.0,630.0,1,0.05555555555555555
2.0,1.0,68.0,1215.0,2,0.05596707818930041
3.0,1.0,76.18,1365.0,3,0.055809523809523816
2.0,2.0,78.0,1115.0,2,0.06995515695067264
3.0,0.0,79.465,1532.5,3,0.051853181076672104
3.0,3.0,90.0,1655.0,3,0.054380664652567974
2.0,1.0,47.39,1247.0,2,0.03800320769847634
2.0,0.0,49.49,1237.5,2,0.0399919191919192
3.0,1.0,94.0,1650.0,3,0.05696969696969697
2.0,1.0,65.0,905.0,2,0.0718232044198895
2.0,1.0,50.0,1000.0,2,0.05
3.0,3.0,120.0,2185.0,4,0.05491990846681922
2.0,1.0,45.0,1012.0,2,0.044466403162055336
2.0,2.0,80.0,1460.0,3,0.0547945205479452
2.0,3.0,85.0,1340.0,2,0.06343283582089553
3.0,2.0,125.0,1711.0,3,0.07305669199298656
2.0,3.0,81.0,1520.0,3,0.053289473684210525
3.0,1.0,148.0,2826.0,3,0.052370842179759375
2.0,1.0,61.0,1115.0,2,0.054708520179372194
2.0,2.0,47.0,1154.0,2,0.04072790294627383
2.0,1.0,44.5,1000.0,2,0.0445
2.0,0.0,48.0,1250.0,2,0.0384
3.0,2.0,105.0,1640.0,3,0.06402439024390244
2.0,1.0,44.0,1012.0,2,0.043478260869565216
3.0,2.0,115.0,1527.0,3,0.07531106745252128
3.0,2.0,96.0,1550.0,3,0.06193548387096774
2.0,2.0,78.0,1200.0,2,0.065
3.0,1.0,125.0,1885.0,3,0.06631299734748011
2.0,2.0,78.0,1450.0,3,0.05379310344827586
1.0,1.0,31.2,700.0,1,0.04457142857142857
2.0,1.0,58.0,905.0,2,0.06408839779005525
3.0,3.0,122.0,1920.0,3,0.06354166666666666
4.0,1.0,180.0,2400.0,4,0.075
2.0,2.0,45.0,1270.0,2,0.03543307086614173
2.0,3.0,80.0,1520.0,3,0.05263157894736842
2.0,1.0,73.0,1270.0,3,0.05748031496062992
